"movieID","movieName","genre","rating"
"937","Love in the Afternoon","Comedy",4.23287671232877
"938","Gigi","Musical",2.84146341463415
"939","Reluctant Debutante, The","Comedy",4.12931034482759
"940","Adventures of Robin Hood, The","Action",3.69483568075117
"941","Mark of Zorro, The","Adventure",4.1131221719457
"942","Laura","Crime",4.09872241579559
"943","Ghost and Mrs. Muir, The","Drama",3.94331266607617
"944","Lost Horizon","Drama",3.79646017699115
"945","Top Hat","Comedy",3.99013806706114
"946","To Be or Not to Be","Comedy",3.79652996845426
"947","My Man Godfrey","Comedy",3.60754716981132
"948","Giant","Drama",3.65335463258786
"949","East of Eden","Drama",2.82363636363636
"950","Thin Man, The","Mystery",3.97641509433962
"951","His Girl Friday","Comedy",4.05338345864662
"952","Around the World in 80 Days","Adventure",3.87730061349693
"953","It's a Wonderful Life","Drama",4.0515873015873
"954","Mr. Smith Goes to Washington","Drama",3.80794701986755
"955","Bringing Up Baby","Comedy",3.68308921438083
"956","Penny Serenade","Drama",3.64646464646465
"957","Scarlet Letter, The","Drama",3.63718411552347
"958","Lady of Burlesque","Comedy",3.87979207277453
"959","Of Human Bondage","Drama",2.32116788321168
"960","Angel on My Shoulder","Crime",3.05882352941176
"961","Little Lord Fauntleroy","Drama",2.64179104477612
"962","They Made Me a Criminal","Crime",2.2396694214876
"963","Inspector General, The","Musical",1.995
"964","Angel and the Badman","Western",2.18139534883721
"965","39 Steps, The","Thriller",3.0410094637224
"966","Walk in the Sun, A","Drama",2.42690058479532
"967","Outlaw, The","Western",1.97989949748744
"968","Night of the Living Dead","Horror",2.17751479289941
"969","African Queen, The","Action",2.07894736842105
"War","War","War",NA
"970","Beat the Devil","Comedy",2.17857142857143
"971","Cat on a Hot Tin Roof","Drama",3.29586776859504
"972","Last Time I Saw Paris, The","Drama",2.15384615384615
"973","Meet John Doe","Drama",1.83838383838384
"974","Algiers","Drama",3.71343873517787
"975","Something to Sing About","Comedy",2.75384615384615
"976","Farewell to Arms, A","Romance",2.0952380952381
"977","Moonlight Murder","Mystery",2.41085271317829
"978","Blue Angel, The","Drama",2.1259842519685
"979","Nothing Personal","Drama",2.32967032967033
"980","In the Line of Duty 2","Action",2.09803921568627
"981","Dangerous Ground","Drama",1.46666666666667
"982","Picnic","Drama",3.81196581196581
"983","Madagascar Skin","Romance",1.6875
"984","Pompatus of Love, The","Comedy",2.70292887029289
"985","Small Wonders","Documentary",2.11278195488722
"986","Fly Away Home","Adventure",1.89690721649485
"987","Bliss","Drama",3.68427672955975
"988","Grace of My Heart","Comedy",2.42307692307692
"989","Schlafes Bruder","Drama",1.83035714285714
"990","Maximum Risk","Action",3.95593220338983
"991","Michael Collins","Drama",1.76991150442478
"992","Rich Man's Wife, The","Thriller",2.74803149606299
"993","Infinity","Drama",3.20114122681883
"994","Big Night","Drama",2.5375
"996","Last Man Standing","Action",3.88690842040565
"997","Caught","Drama",3.54500494559842
"998","Set It Off","Action",3.25436408977556
"999","2 Days in the Valley","Crime",3.2680412371134
"1000","Curdled","Crime",2.51344086021505
"1001","Associate, The","Comedy",3.49720670391061
"1002","Ed's Next Move","Comedy",3.56154628687691
"1003","Extreme Measures","Drama",2.67692307692308
"1004","Glimmer Man, The","Action",2.53333333333333
"1005","D3: The Mighty Ducks","Children's",3.51895734597156
"1006","Chamber, The","Drama",2.63636363636364
"1007","Apple Dumpling Gang, The","Children's",4.08247422680412
"1008","Davy Crockett, King of the Wild Frontier","Western",3.34369602763385
"1009","Escape to Witch Mountain","Adventure",3.24216027874564
"1010","Love Bug, The","Children's",3.45498392282958
"1011","Herbie Rides Again","Adventure",3.17777777777778
"1012","Old Yeller","Children's",3.45263157894737
"1013","Parent Trap, The","Children's",2.6605504587156
"1014","Pollyanna","Children's",2.98765432098765
"1015","Homeward Bound: The Incredible Journey","Adventure",3.73853989813243
"1016","Shaggy Dog, The","Children's",4.56050955414013
"1017","Swiss Family Robinson","Adventure",2.5
"1018","That Darn Cat!","Children's",3.97153945666235
"1019","20,000 Leagues Under the Sea","Adventure",3.35614702154626
"Sci-Fi","Sci-Fi","Sci-Fi",NA
"1020","Cool Runnings","Comedy",3.53149606299213
"1021","Angels in the Outfield","Children's",3.34496124031008
"1022","Cinderella","Animation",3.31756756756757
"1023","Winnie the Pooh and the Blustery Day","Animation",3.34389140271493
"1024","Three Caballeros, The","Animation",2.68944099378882
"1025","Sword in the Stone, The","Animation",2.44961240310078
"1026","So Dear to My Heart","Children's",4.33735393893705
"1027","Robin Hood: Prince of Thieves","Drama",3.67105263157895
"1028","Mary Poppins","Children's",3.05418719211823
"1029","Dumbo","Animation",3.02702702702703
"1030","Pete's Dragon","Adventure",2.925
"Musical","Musical","Musical",NA
"1031","Bedknobs and Broomsticks","Adventure",3.165
"1032","Alice in Wonderland","Animation",2.7728813559322
"1033","Fox and the Hound, The","Animation",3.10526315789474
"1034","Freeway","Crime",2.21875
"1035","Sound of Music, The","Musical",3.53703703703704
"1036","Die Hard","Action",2.9040404040404
"1037","Lawnmower Man, The","Action",1
"1038","Unhook the Stars","Drama",2.92118226600985
"1039","Synthetic Pleasures","Documentary",2.9453125
"1040","Secret Agent, The","Drama",2.66896551724138
"1041","Secrets & Lies","Drama",2.63212435233161
"1042","That Thing You Do!","Comedy",3.27215189873418
"1043","To Gillian on Her 37th Birthday","Drama",2.53846153846154
"1044","Surviving Picasso","Drama",3.45454545454545
"1045","Love Is All There Is","Comedy",3.46641791044776
"1046","Beautiful Thing","Drama",3.18181818181818
"1047","Long Kiss Goodnight, The","Action",3.49618320610687
"1049","Ghost and the Darkness, The","Action",3.61176470588235
"1050","Looking for Richard","Documentary",2.53846153846154
"1051","Trees Lounge","Drama",2.55445544554455
"1052","Proprietor, The","Drama",2.86885245901639
"1053","Normal Life","Crime",2.25721784776903
"1054","Get on the Bus","Drama",2.93301435406699
"1055","Shadow Conspiracy","Thriller",2.83333333333333
"1056","Jude","Drama",3.5
"1057","Everyone Says I Love You","Comedy",3.34065934065934
"1058","Bitter Sugar","Drama",3.60826032540676
"1059","William Shakespeare's Romeo and Juliet","Drama",3.28358208955224
"1060","Swingers","Comedy",3.67073170731707
"1061","Sleepers","Crime",2.99453551912568
"1062","Sunchaser, The","Drama",3.57142857142857
"1063","Johns","Drama",3.2
"1064","Aladdin and the King of Thieves","Animation",2.5
"1065","Woman in Question, The","Mystery",4.07393483709273
"1066","Shall We Dance?","Comedy",3.59916492693111
"1067","Damsel in Distress, A","Comedy",4.15094339622642
"1068","Crossfire","Crime",4.06560283687943
"1069","Murder, My Sweet","Film-Noir",3.8828125
"1070","Macao","Adventure",3.78571428571429
"1071","For the Moment","Romance",3.1324200913242
"1073","Willy Wonka and the Chocolate Factory","Adventure",3.92982456140351
"Fantasy","Fantasy","Fantasy",NA
"1075","Sexual Life of the Belgians, The","Comedy",3.66666666666667
"1076","Innocents, The","Thriller",3.52380952380952
"1077","Sleeper","Comedy",3.74074074074074
"1078","Bananas","Comedy",3.76299694189602
"1079","Fish Called Wanda, A","Comedy",3.49350649350649
"1080","Monty Python's Life of Brian","Comedy",3.81626506024096
"1081","Victor/Victoria","Comedy",3.57142857142857
"1082","Candidate, The","Drama",2.63133640552995
"1083","Great Race, The","Comedy",3.80439814814815
"1084","Bonnie and Clyde","Crime",3.75652173913043
"1085","Old Man and the Sea, The","Adventure",2.88642659279778
"1086","Dial M for Murder","Mystery",3.60687022900763
"1087","Madame Butterfly","Musical",3.12903225806452
"1088","Dirty Dancing","Musical",3.59646017699115
"1089","Reservoir Dogs","Crime",3.55172413793103
"1090","Platoon","Drama",3.65993265993266
"1091","Weekend at Bernie's","Comedy",2.59447983014862
"1092","Basic Instinct","Mystery",3.19665271966527
"1093","Doors, The","Drama",2.46153846153846
"1094","Crying Game, The","Drama",3.47389558232932
"1095","Glengarry Glen Ross","Drama",2.8494623655914
"1096","Sophie's Choice","Drama",2.43558282208589
"1097","E.T. the Extra-Terrestrial","Children's",2.85144927536232
"Sci-Fi","Sci-Fi","Sci-Fi",NA
"1098","Search for One-eye Jimmy, The","Comedy",3.10869565217391
"1099","Christmas Carol, A","Drama",2.97345132743363
"1100","Days of Thunder","Action",3.71037181996086
"1101","Top Gun","Action",3.48826291079812
"1102","American Strays","Action",3.14473684210526
"1103","Rebel Without a Cause","Drama",3.60180995475113
"1104","Streetcar Named Desire, A","Drama",3.62389380530973
"1105","Children of the Corn IV: The Gathering","Horror",3.14634146341463
"1106","Leopard Son, The","Documentary",3.43078245915735
"1107","Loser","Comedy",3.53333333333333
"1108","Prerokbe Ognja","Documentary",3.38578680203046
"1109","Charm's Incidents","Drama",3.08108108108108
"1110","Bird of Prey","Action",3.33962264150943
"1111","Microcosmos","Documentary",3.35567010309278
"1112","Palookaville","Action",3.2972972972973
"1113","Associate, The","Comedy",2.68844221105528
"1114","Funeral, The","Drama",3.70666666666667
"1115","Sleepover","Comedy",3.7434554973822
"1116","Single Girl, A","Drama",3.55882352941176
"1117","Eighth Day, The","Drama",3.26430517711172
"1118","Tashunga","Adventure",3.2275641025641
"1119","Drunks","Drama",3.48843930635838
"1120","People vs. Larry Flynt, The","Drama",2.15189873417722
"1121","Glory Daze","Drama",3.6875
"1122","Plutonium Circus","Documentary",3.67613132209405
"1123","Perfect Candidate, A","Documentary",3.33333333333333
"1124","On Golden Pond","Drama",3.71942446043165
"1125","Return of the Pink Panther, The","Comedy",3.70247933884298
"1126","Drop Dead Fred","Comedy",2.27210884353741
"1127","Abyss, The","Action",1.92857142857143
"Thriller","Thriller","Thriller",NA
"1128","Fog, The","Horror",2.94214876033058
"1129","Escape from New York","Action",2.73061224489796
"Thriller","Thriller","Thriller",NA
"1130","Howling, The","Horror",2.44635193133047
"1131","Jean de Florette","Drama",2.86976744186047
"1132","Manon of the Spring","Drama",3.16946778711485
"1133","Talking About Sex","Comedy",3.71394230769231
"1134","Johnny 100 Pesos","Action",2.74545454545455
"1135","Private Benjamin","Comedy",3.5
"1136","Monty Python and the Holy Grail","Comedy",3.32
"1137","Hustler White","Romance",3.75
"1138","Dadetown","Documentary",4.05691056910569
"1139","Everything Relative","Drama",3.83223684210526
"1140","Entertaining Angels: The Dorothy Day Story","Drama",3.73333333333333
"1141","Hoogste tijd","Drama",4.07407407407407
"1142","Get Over It","Drama",3.27541589648799
"1143","Three Lives and Only One Death","Comedy",3.42352941176471
"1144","Line King: Al Hirschfeld, The","Documentary",3.20168067226891
"1145","Snowriders","Documentary",3.14864864864865
"1146","Curtis's Charm","Comedy",3.82293762575453
"1147","When We Were Kings","Documentary",3.84262295081967
"1148","Wrong Trousers, The","Animation",3.85094850948509
"1149","JLG/JLG - autoportrait de décembre","Documentary",4.25
"1150","Return of Martin Guerre, The","Drama",3.65211267605634
"1151","Faust","Animation",3.42821782178218
"1152","He Walked by Night","Crime",2.83084577114428
"1153","Raw Deal","Film-Noir",3.27042253521127
"1154","T-Men","Film-Noir",3.71070931849791
"1155","Invitation, The","Drama",3.36652236652237
"1156","Children Are Watching us, The","Drama",3.11079545454545
"1157","Symphonie pastorale, La","Drama",2.54978354978355
"1158","Here Comes Cookie","Comedy",2.8855421686747
"1159","Love in Bloom","Romance",2.25242718446602
"1160","Six of a Kind","Comedy",3.80625
"1161","Tin Drum, The","Drama",3.72661870503597
"1162","Ruling Class, The","Comedy",3.171875
"1163","Mina Tannenbaum","Drama",2.11594202898551
"1164","Two or Three Things I Know About Her","Drama",1.99652777777778
"1165","Bloody Child, The","Drama",2.78571428571429
"1166","Farmer & Chase","Comedy",3.31460674157303
"1167","Dear God","Comedy",3.77777777777778
"1168","Bad Moon","Horror",3.25
"1169","American Dream","Documentary",2.6
"1170","Best of the Best 3: No Turning Back","Action",3.47945205479452
"1171","Bob Roberts","Comedy",3.1830985915493
"1172","Cinema Paradiso","Comedy",3.8188202247191
"1173","Cook the Thief His Wife & Her Lover, The","Drama",3.60515021459227
"1174","Grosse Fatigue","Comedy",2.41242937853107
"1175","Delicatessen","Comedy",2.60679611650485
"1176","Double Life of Veronique, The","Drama",2.05
"1177","Enchanted April","Drama",3.37614678899083
"1178","Paths of Glory","Drama",3.52083333333333
"1179","Grifters, The","Crime",3.47713226205192
"1180","Hear My Song","Comedy",3.07594936708861
"1181","Shooter, The","Action",2.67692307692308
"1183","English Patient, The","Drama",2.55284552845528
"1184","Mediterraneo","Comedy",3.68877551020408
"1185","My Left Foot","Drama",3.25
"1186","Sex, Lies, and Videotape","Drama",3.56363636363636
"1187","Passion Fish","Drama",3.56789297658863
"1188","Strictly Ballroom","Comedy",3.83333333333333
"1189","Thin Blue Line, The","Documentary",3.89528795811518
"1190","Tie Me Up! Tie Me Down!","Drama",3.21686746987952
"1191","Madonna: Truth or Dare","Documentary",3.66315789473684
"1192","Paris Is Burning","Documentary",3.15384615384615
"1193","One Flew Over the Cuckoo's Nest","Drama",3.12820512820513
"1194","Up in Smoke","Comedy",3.32758620689655
"1196","Star Wars: Episode V - The Empire Strikes Back","Action",3.58163265306122
"Sci-Fi","Sci-Fi","Sci-Fi",NA
"1197","Princess Bride, The","Action",3.93296089385475
"Romance","Romance","Romance",NA
"1198","Raiders of the Lost Ark","Action",3.59863945578231
"1199","Brazil","Sci-Fi",3.58823529411765
"1200","Aliens","Action",4.30497925311203
"War","War","War",NA
"1201","Good, The Bad and The Ugly, The","Action",3.57692307692308
"1202","Withnail and I","Comedy",2.76447876447876
"1203","12 Angry Men","Drama",3.71428571428571
"1204","Lawrence of Arabia","Adventure",3.18181818181818
"1205","Transformers: The Movie, The","Action",2.84615384615385
"Sci-Fi","Sci-Fi","Sci-Fi",NA
"1206","Clockwork Orange, A","Sci-Fi",2.8
"1207","To Kill a Mockingbird","Drama",3.28571428571429
"1208","Apocalypse Now","Drama",3.49625935162095
"1209","Once Upon a Time in the West","Western",4.00798580301686
"1210","Star Wars: Episode VI - Return of the Jedi","Action",3.00740740740741
"Sci-Fi","Sci-Fi","Sci-Fi",NA
"1211","Wings of Desire","Comedy",2.44444444444444
"1212","Third Man, The","Mystery",4.18181818181818
"1213","GoodFellas","Crime",4
"1214","Alien","Action",3.34920634920635
"Thriller","Thriller","Thriller",NA
"1215","Army of Darkness","Action",1.82142857142857
"Horror","Horror","Horror",NA
"1216","Big Blue, The","Adventure",2.5
"1217","Ran","Drama",3.4
"1218","Killer, The","Action",3.94366197183099
"1219","Psycho","Horror",4.27038626609442
"1220","Blues Brothers, The","Action",3.82022471910112
"1221","Godfather: Part II, The","Action",3.51515151515152
"1222","Full Metal Jacket","Action",4.01197604790419
"1223","Grand Day Out, A","Animation",2.875
"1224","Henry V","Drama",4.18592964824121
"1225","Amadeus","Drama",3.3
"1226","Quiet Man, The","Comedy",3.7037037037037
"1227","Once Upon a Time in America","Crime",3.52631578947368
"1228","Raging Bull","Drama",3.8359375
"1230","Annie Hall","Comedy",3
"1231","Right Stuff, The","Drama",3.5
"1232","Stalker","Mystery",1
"1233","Boat, The","Action",2
"1234","Sting, The","Comedy",3.4
"1235","Harold and Maude","Comedy",3.54711246200608
"1236","Trust","Comedy",3.09090909090909
"1237","Seventh Seal, The","Drama",3.33333333333333
"1238","Local Hero","Comedy",3
"1240","Terminator, The","Action",3.94688385269122
"1241","Braindead","Comedy",3.60869565217391
"1242","Glory","Action",3.46781115879828
"1243","Rosencrantz and Guildenstern Are Dead","Comedy",1.6
"1244","Manhattan","Comedy",1.875
"1245","Miller's Crossing","Drama",2
"1246","Dead Poets Society","Drama",3.60891089108911
"1247","Graduate, The","Drama",3.59090909090909
"1248","Touch of Evil","Crime",3.83116883116883
"1249","Nikita","Thriller",3.74226804123711
"1250","Bridge on the River Kwai, The","Drama",3.39119170984456
"1251","8 1/2","Drama",3.50840336134454
"1252","Chinatown","Film-Noir",2.77519379844961
"1253","Day the Earth Stood Still, The","Drama",2.5
"1254","Treasure of the Sierra Madre, The","Adventure",3.74778200253485
"1255","Bad Taste","Comedy",1.85714285714286
"1256","Duck Soup","Comedy",3.41439688715953
"1257","Better Off Dead...","Comedy",2.71428571428571
"1258","Shining, The","Horror",3.09315068493151
"1259","Stand by Me","Adventure",4.01750547045952
"1260","M","Crime",3.19246861924686
"1261","Evil Dead II","Action",3.17322834645669
"Horror","Horror","Horror",NA
"1262","Great Escape, The","Adventure",3.14516129032258
"1263","Deer Hunter, The","Drama",3.5
"1264","Diva","Action",3.01612903225806
"Romance","Romance","Romance",NA
"1265","Groundhog Day","Comedy",2.56363636363636
"1266","Unforgiven","Western",2
"1267","Manchurian Candidate, The","Film-Noir",2.60759493670886
"1268","Pump Up the Volume","Drama",2.375
"1269","Arsenic and Old Lace","Comedy",2.94117647058824
"1270","Back to the Future","Comedy",3
"1271","Fried Green Tomatoes","Drama",2.71641791044776
"1272","Patton","Drama",2
"1273","Down by Law","Comedy",2.79591836734694
"1274","Akira","Adventure",3.32919254658385
"Thriller","Thriller","Thriller",NA
"1275","Highlander","Action",3.15644171779141
"1276","Cool Hand Luke","Comedy",3.10285714285714
"1277","Cyrano de Bergerac","Action",2.59036144578313
"1278","Young Frankenstein","Comedy",2
"1279","Night on Earth","Comedy",2.87179487179487
"1280","Raise the Red Lantern","Drama",2.94594594594595
"1281","Great Dictator, The","Comedy",3.93119698397738
"1282","Fantasia","Animation",2.73732718894009
"1283","High Noon","Western",2.67441860465116
"1284","Big Sleep, The","Film-Noir",3.28947368421053
"1285","Heathers","Comedy",3.45535714285714
"1286","Somewhere in Time","Drama",3.56618819776715
"1287","Ben-Hur","Action",3.36619718309859
"1288","This Is Spinal Tap","Comedy",3.71428571428571
"1289","Koyaanisqatsi","Documentary",2
"1290","Some Kind of Wonderful","Drama",3.5272952853598
"1291","Indiana Jones and the Last Crusade","Action",2.71681415929204
"1292","Being There","Comedy",2.15384615384615
"1293","Gandhi","Drama",3.432
"1294","M*A*S*H","Comedy",3.45454545454545
"1295","Unbearable Lightness of Being, The","Drama",3.51898734177215
"1296","Room with a View, A","Drama",2.91803278688525
"1297","Real Genius","Comedy",3.7906976744186
"1298","Pink Floyd - The Wall","Drama",3.88888888888889
"1299","Killing Fields, The","Drama",2.51162790697674
"1300","My Life as a Dog","Drama",3.43928571428571
"1301","Forbidden Planet","Sci-Fi",3.78542510121457
"1302","Field of Dreams","Drama",3.96319018404908
"1303","Man Who Would Be King, The","Adventure",3.5
"1304","Butch Cassidy and the Sundance Kid","Action",3.28099173553719
"1305","Paris, Texas","Drama",3.59266802443992
"1306","Until the End of the World","Drama",2.5
"1307","When Harry Met Sally...","Comedy",3.24
"1308","I Shot a Man in Vegas","Comedy",3.48372093023256
"1309","Parallel Sons","Drama",3.81081081081081
"1310","Hype!","Documentary",2.38194444444444
"1311","Santa with Muscles","Comedy",3.10704225352113
"1312","Female Perversions","Drama",1.86666666666667
"1313","Mad Dog Time","Crime",3.75
"1314","Breathing Room","Romance",2.85714285714286
"1315","Paris Was a Woman","Documentary",3.45272206303725
"1316","Anna","Drama",4.14437689969605
"1317","I'm Not Rappaport","Comedy",3.59029649595687
"1318","Blue Juice","Comedy",3.78453038674033
"1319","Kids of Survival","Documentary",3.92
"1320","Alien³","Action",3.57142857142857
"Thriller","Thriller","Thriller",NA
"1321","American Werewolf in London, An","Horror",3.48
"1322","Amityville 1992: It's About Time","Horror",2.48888888888889
"1323","Amityville 3-D","Horror",2.63157894736842
"1324","Amityville: Dollhouse","Horror",2
"1325","Amityville: A New Generation","Horror",4.5
"1326","Amityville II: The Possession","Horror",3.19242424242424
"1327","Amityville Horror, The","Horror",3.79850746268657
"1328","Amityville Curse, The","Horror",3.41702127659574
"1329","Blood For Dracula","Horror",3.82779456193353
"1330","April Fool's Day","Comedy",4.01312910284464
"1331","Audrey Rose","Horror",3.13461538461538
"1332","Believers, The","Horror",2.36734693877551
"1333","Birds, The","Horror",2.98305084745763
"1334","Blob, The","Horror",2.625
"1335","Blood Beach","Action",3.903125
"1336","Body Parts","Horror",4.07514450867052
"1337","Body Snatcher, The","Horror",3.10695187165775
"1339","Bram Stoker's Dracula","Horror",2.93103448275862
"1340","Bride of Frankenstein","Horror",3.94285714285714
"1341","Burnt Offerings","Horror",4.32986111111111
"1342","Candyman","Horror",3.13445378151261
"1343","Cape Fear","Thriller",3
"1344","Cape Fear","Film-Noir",2.85
"1345","Carrie","Horror",2.84971098265896
"1346","Cat People","Horror",4.2265625
"1347","Nightmare on Elm Street, A","Horror",3.61276595744681
"1348","Nosferatu","Horror",4.16304347826087
"1349","Nosferatu a Venezia","Horror",3.22346368715084
"1350","Omen, The","Horror",3.25
"1351","Blood & Wine","Drama",3.81314878892734
"1352","Albino Alligator","Crime",3.12435233160622
"1353","Mirror Has Two Faces, The","Comedy",2.92619047619048
"1354","Breaking the Waves","Drama",4.02985074626866
"1355","Nightwatch","Horror",3.20634920634921
"1356","Star Trek: First Contact","Action",2.20338983050847
"1357","Shine","Drama",2.92592592592593
"1358","Sling Blade","Drama",2.22448979591837
"1359","Jingle All the Way","Adventure",3.25290697674419
"1360","Identification of a Woman","Drama",3.27272727272727
"1361","Paradise Lost: The Child Murders at Robin Hood Hills","Documentary",3.72727272727273
"1362","Garden of Finzi-Contini, The","Drama",2
"1363","Preacher's Wife, The","Drama",3.4228855721393
"1364","Zero Kelvin","Action",3.37209302325581
"1365","Ridicule","Drama",3.30666666666667
"1366","Crucible, The","Drama",3.73684210526316
"1367","101 Dalmatians","Children's",3.55263157894737
"1368","Forbidden Christ, The","Drama",3.61077844311377
"1369","I Can't Sleep","Drama",3.69687162891046
"1370","Die Hard 2","Action",2.78947368421053
"1371","Star Trek: The Motion Picture","Action",4.20720720720721
"1372","Star Trek VI: The Undiscovered Country","Action",3.87470167064439
"1373","Star Trek V: The Final Frontier","Action",3.68724696356275
"1374","Star Trek: The Wrath of Khan","Action",2.78014184397163
"1375","Star Trek III: The Search for Spock","Action",3.85437463300059
"1376","Star Trek IV: The Voyage Home","Action",2.89583333333333
"1377","Batman Returns","Action",4.28372093023256
"Crime","Crime","Crime",NA
"1378","Young Guns","Action",4
"1379","Young Guns II","Action",3.87908961593172
"1380","Grease","Comedy",3.30368098159509
"1381","Grease 2","Comedy",4.30769230769231
"1382","Marked for Death","Action",3.24050632911392
"1383","Adrenalin: Fear the Rush","Action",2.84905660377358
"1384","Substance of Fire, The","Drama",3.31893687707641
"1385","Under Siege","Action",2.77685950413223
"1386","Terror in a Texas Town","Western",2.77205882352941
"1387","Jaws","Action",3.65608465608466
"1388","Jaws 2","Action",2.75728155339806
"1389","Jaws 3-D","Action",1.68965517241379
"1390","My Fellow Americans","Comedy",2.9547619047619
"1391","Mars Attacks!","Action",2.9727626459144
"War","War","War",NA
"1392","Citizen Ruth","Comedy",3.51408450704225
"1393","Jerry Maguire","Drama",3.59432387312187
"1394","Raising Arizona","Comedy",2.96638655462185
"1395","Tin Men","Comedy",2.48148148148148
"1396","Sneakers","Crime",2.93032786885246
"1397","Bastard Out of Carolina","Drama",2.89234449760766
"1398","In Love and War","Romance",3.26769230769231
"1399","Marvin's Room","Drama",2.94535519125683
"1400","Somebody is Waiting","Drama",2.99757869249395
"1401","Ghosts of Mississippi","Drama",2.38666666666667
"1404","Night Falls on Manhattan","Crime",1.91379310344828
"1405","Beavis and Butt-head Do America","Animation",1.76666666666667
"1406","Cérémonie, La","Drama",1.65771812080537
"1407","Scream","Horror",3.2906309751434
"1408","Last of the Mohicans, The","Action",2.57534246575342
"1409","Michael","Comedy",1.96610169491525
"1410","Evening Star, The","Comedy",2.7741935483871
"1411","Hamlet","Drama",3.46666666666667
"1412","Some Mother's Son","Drama",2.65151515151515
"1413","Whole Wide World, The","Drama",2.875
"1414","Mother","Comedy",3.69090909090909
"1415","Thieves","Crime",3.75167785234899
"1416","Evita","Drama",2.23414634146341
"1417","Portrait of a Lady, The","Drama",3.34820322180917
"1419","Walkabout","Drama",3.84098360655738
"1420","Message to Love: The Isle of Wight Festival","Documentary",4.12747994934572
"1421","Grateful Dead","Documentary",3.30434782608696
"1422","Murder at 1600","Mystery",3.96052631578947
"1423","Hearts and Minds","Drama",2.66816143497758
"1424","Inside","Action",3.17948717948718
"1425","Fierce Creatures","Comedy",2.71111111111111
"1426","Zeus and Roxanne","Children's",2.86046511627907
"1427","Turbulence","Thriller",3.76923076923077
"1428","Angel Baby","Drama",2.82543640897756
"1429","Jackie Chan's First Strike","Action",3.57178841309824
"1430","Underworld","Thriller",2.3421926910299
"1431","Beverly Hills Ninja","Action",3.16344725111441
"1432","Metro","Action",3.68921933085502
"1433","Machine, The","Comedy",3.53777335984095
"1434","Stranger, The","Action",2.52895752895753
"1436","Falling in Love Again","Comedy",3.31034482758621
"1437","Cement Garden, The","Drama",2.87531172069825
"1438","Dante's Peak","Action",2.64533333333333
"1439","Meet Wally Sparks","Comedy",2.1021897810219
"1440","Amos & Andrew","Comedy",3.24830699774266
"1441","Benny & Joon","Comedy",3.39050131926121
"1442","Prefontaine","Drama",2.8
"1443","Tickle in the Heart, A","Documentary",3.14971751412429
"1444","Guantanamera","Comedy",2.94594594594595
"1445","McHale's Navy","Comedy",3.07272727272727
"1446","Kolya","Comedy",3.20289855072464
"1447","Gridlock'd","Crime",3.5
"1448","Fire on the Mountain","Documentary",3.41784989858012
"1449","Waiting for Guffman","Comedy",2.67714884696017
"1450","Prisoner of the Mountains","War",2.12237762237762
"1453","Beautician and the Beast, The","Comedy",3.62068965517241
"1454","SubUrbia","Comedy",2.96296296296296
"1455","Hotel de Love","Comedy",3.39850560398506
"1456","Pest, The","Comedy",2.77777777777778
"1457","Fools Rush In","Comedy",2.82777777777778
"1458","Touch","Romance",2.1
"1459","Absolute Power","Mystery",3.11111111111111
"1460","That Darn Cat!","Children's",3.13713080168776
"1461","Vegas Vacation","Comedy",3.13698630136986
"1462","Unforgotten: Twenty-Five Years After Willowbrook","Documentary",3.35947712418301
"1463","That Old Feeling","Comedy",3.63333333333333
"1464","Lost Highway","Mystery",3.08080808080808
"1465","Rosewood","Drama",3.59016393442623
"1466","Donnie Brasco","Crime",3.64705882352941
"1467","Salut cousin!","Comedy",4
"1468","Booty Call","Comedy",3.61111111111111
"1470","Rhyme & Reason","Documentary",3.36170212765957
"1471","Boys Life 2","Drama",3.03846153846154
"1472","City of Industry","Crime",3.825
"1473","Best Men","Action",3.5952380952381
"Drama","Drama","Drama",NA
"1474","Jungle2Jungle","Children's",4
"1475","Kama Sutra: A Tale of Love","Romance",2.7972972972973
"1476","Private Parts","Comedy",2.53968253968254
"1477","Love Jones","Romance",3.06015037593985
"1479","Saint, The","Action",1.53125
"1480","Smilla's Sense of Snow","Action",3
"1482","Van, The","Comedy",2.64601769911504
"1483","Crash","Drama",1.68421052631579
"1484","Daytrippers, The","Mystery",3.25
"1485","Liar Liar","Comedy",3.35833333333333
"1486","Quiet Room, The","Drama",3.44070961718021
"1487","Selena","Drama",2.31338028169014
"1488","Devil's Own, The","Action",3.38223938223938
"War","War","War",NA
"1489","Cats Don't Dance","Animation",2.47692307692308
"1490","B*A*P*S","Comedy",3.22267206477733
"1493","Love and Other Catastrophes","Romance",2.09677419354839
"1494","Sixth Man, The","Comedy",1.83333333333333
"1495","Turbo: A Power Rangers Movie","Action",3.46105263157895
"1496","Anna Karenina","Drama",2.625
"1497","Double Team","Action",2.02380952380952
"1498","Inventing the Abbotts","Drama",3.46153846153846
"1499","Anaconda","Action",3.90123456790123
"1500","Grosse Pointe Blank","Comedy",2.77005347593583
"1501","Keys to Tulsa","Crime",3.27667984189723
"1502","Kissed","Romance",3.86582809224319
"1503","8 Heads in a Duffel Bag","Comedy",3.4265350877193
"1504","Hollow Reed","Drama",2.6280193236715
"1507","Paradise Road","Drama",3.46064139941691
"1508","Traveller","Drama",3.3
"1509","All Over Me","Drama",3.34666666666667
